generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_Att_bol	ln_likelihood_Att_bol	ln_prior_Att_bol	root_height_Att_bol	mutation_rate_Att_bol	freq_1_Att_bol	pop_size_Att_bol	pop_size_root_Att_bol	root_height_index_Cra_gut	ln_likelihood_Cra_gut	ln_prior_Cra_gut	root_height_Cra_gut	mutation_rate_Cra_gut	freq_1_Cra_gut	pop_size_Cra_gut	pop_size_root_Cra_gut	root_height_index_Cra_vul	ln_likelihood_Cra_vul	ln_prior_Cra_vul	root_height_Cra_vul	mutation_rate_Cra_vul	freq_1_Cra_vul	pop_size_Cra_vul	pop_size_root_Cra_vul	root_height_index_Fur_min	ln_likelihood_Fur_min	ln_prior_Fur_min	root_height_Fur_min	mutation_rate_Fur_min	freq_1_Fur_min	pop_size_Fur_min	pop_size_root_Fur_min	root_height_index_Kni_ore	ln_likelihood_Kni_ore	ln_prior_Kni_ore	root_height_Kni_ore	mutation_rate_Kni_ore	freq_1_Kni_ore	pop_size_Kni_ore	pop_size_root_Kni_ore	root_height_index_Maz_pro	ln_likelihood_Maz_pro	ln_prior_Maz_pro	root_height_Maz_pro	mutation_rate_Maz_pro	freq_1_Maz_pro	pop_size_Maz_pro	pop_size_root_Maz_pro	root_height_index_Myi_fla	ln_likelihood_Myi_fla	ln_prior_Myi_fla	root_height_Myi_fla	mutation_rate_Myi_fla	freq_1_Myi_fla	pop_size_Myi_fla	pop_size_root_Myi_fla	root_height_index_Nas_lon	ln_likelihood_Nas_lon	ln_prior_Nas_lon	root_height_Nas_lon	mutation_rate_Nas_lon	freq_1_Nas_lon	pop_size_Nas_lon	pop_size_root_Nas_lon	root_height_index_Sti_nap	ln_likelihood_Sti_nap	ln_prior_Sti_nap	root_height_Sti_nap	mutation_rate_Sti_nap	freq_1_Sti_nap	pop_size_Sti_nap	pop_size_root_Sti_nap
76900	-14982774.7423185539	-34.5329169548572992	6	5.26936014673790609	0	-1089758.34569479176	6.01116725378422245	97475.9444791311398	2.90642851812313534e-09	0.5	544459.18880880205	111309.968842193062	1	-1525268.40834075818	6.12496460057434433	198476.765031422547	3.49683232992754151e-09	0.5	999059.606876311474	90558.7571888394159	2	-1488021.8719484657	6.16493997692787765	20697.0242889504443	2.9734405509840399e-09	0.5	952988.80551145866	48286.6293926807921	3	-1383014.56125325849	6.11943119883183684	31143.8202944951881	3.10811050202310396e-09	0.5	540989.132734839688	52030.9281735443437	3	-1308849.36923055444	6.11057381627285245	31143.8202944951881	3.44746971772204994e-09	0.5	994487.77482632699	104455.807110811438	3	-1432637.15511146956	6.11775592459711071	31143.8202944951881	2.81626208990850385e-09	0.5	726707.774555967539	71110.2990721941605	4	-2158905.37428037263	6.0645212879366035	218838.412777796009	3.49974923542715073e-09	0.5	999678.436580872163	151038.726666918985	5	-3135775.61364463205	6.11872340527614256	252006.456957491435	3.49999890981791502e-09	0.5	999988.706018428551	96884.0992600439204	3	-1460544.04281425173	6.13201775411792127	31143.8202944951881	3.4998591333472761e-09	0.5	999213.625734888832	83525.1109488332877
77000	-14982775.1288148537	-34.5036895017385419	6	4.88142849162125181	0	-1089758.43332975078	6.01360447343790838	84042.7622673922888	3.0900274369145916e-09	0.5	540379.259758378146	109158.839707408828	1	-1525266.63371225493	6.12629152838247748	198810.023722119106	3.49758556784456009e-09	0.5	999694.41455106216	89289.7763762510585	2	-1488022.30144870561	6.16632615136210305	20676.7075521159168	2.99457663906274909e-09	0.5	990970.103057117201	48837.4319726152899	3	-1383015.01341701229	6.12159109151507685	30091.6242453033228	3.23509575640395125e-09	0.5	538410.958342256024	50620.0561744149891	3	-1308853.2392777456	6.10744070219818624	30091.6242453033228	3.44629528110281668e-09	0.5	978011.450509970542	105789.4414109012	3	-1432634.92499171267	6.11339704045927057	30091.6242453033228	2.7698911362917232e-09	0.5	738826.264395232778	75516.5837942230864	4	-2158902.94117485639	6.05894398954450608	215231.704319001059	3.49869017072925708e-09	0.5	998396.365191955352	156413.376390751218	5	-3135774.68425371824	6.12184881497885947	254974.427192962379	3.49999890981791502e-09	0.5	999988.706018428551	93758.7248556477425	3	-1460546.95720909489	6.12994753665501158	30091.6242453033228	3.47424057908117138e-09	0.5	996431.52054377913	85355.3823604600766
77100	-14982777.6248206142	-34.4952111174780498	6	4.88142849162125181	0	-1089758.31098981318	6.00642561376960238	89265.9768155325437	3.04704386553902398e-09	0.5	532757.609853892005	111443.827103336953	1	-1525268.43184336624	6.12985022982628358	204479.78442837359	3.4966799399944824e-09	0.5	999892.841563408612	85749.1791967549798	2	-1488023.86630034214	6.16209013629289792	20690.661471127034	2.93483398350770016e-09	0.5	926174.265284641297	49567.4226507210115	3	-1383015.12712911423	6.13204451098396675	30805.7917636566999	3.0670708589984054e-09	0.5	622163.440238500247	51990.5203285011958	3	-1308850.51284671971	6.11390830791821749	30805.7917636566999	3.48112699864100784e-09	0.5	991988.415597060928	100885.510373710931	3	-1432635.20354562392	6.11293573135531254	30805.7917636566999	2.82355937865871407e-09	0.5	699840.047949568136	71854.5844446612027	4	-2158903.09027418215	6.06112231932925383	217723.3477662121	3.49820405681310065e-09	0.5	999231.689603977022	154367.586011995998	5	-3135775.01625570748	6.12027678517920215	252246.74066521888	3.49999890981791502e-09	0.5	999988.706018428551	95330.7369008292444	3	-1460548.06563574611	6.12921607813915692	30805.7917636566999	3.4589245286963282e-09	0.5	985509.574713955168	85140.6562513512908
77200	-14982778.4734471738	-23.0100481858186612	5	1.37566971012892592	0	-1089757.72804275365	6.00966902876274212	90485.9077472176286	2.98441163064526959e-09	0.5	545498.899999561952	112339.808897583513	1	-1525272.60705524264	6.12871342940574415	209028.244096958486	3.49554675261017027e-09	0.5	999638.781797149568	86863.7812331240566	2	-1488022.33946551476	6.16395095182398833	23125.9045700210809	2.75326349026108312e-09	0.5	991979.56059964688	51243.329905007784	3	-1383015.1067646842	6.13114180062840042	30944.1370680999753	3.12845714629229907e-09	0.5	612094.421617202344	51701.6559456337054	3	-1308848.89598145965	6.11135816507409935	30944.1370680999753	3.4828381823014093e-09	0.5	989501.436434167204	103155.95387690411	3	-1432635.20335178496	6.11144300849101185	30944.1370680999753	2.83877829599345875e-09	0.5	686414.163388008019	71500.7364954070654	1	-2158903.7775614541	6.05706588694345882	209028.244096958486	3.49548304228890751e-09	0.5	999735.059831834747	158500.707479588833	4	-3135775.36673599342	6.11889265027374307	254154.924293938064	3.49999890981791502e-09	0.5	999988.706018428551	96714.856173894339	3	-1460547.44848828483	6.13005959691801117	30944.1370680999753	3.45707478873774552e-09	0.5	990448.064253870049	84731.843269065299
77300	-14982773.3828854617	-37.8364382709437521	6	0.667293346921838615	0	-1089757.7922752637	6.00980538504630246	88030.1841102806502	3.05706602079972124e-09	0.5	534941.721949049155	110092.725524394773	1	-1525266.72883955739	6.12503387669748633	197313.239962636115	3.49770632163241866e-09	0.5	999942.381497777416	90569.5032784659998	2	-1488023.25804815441	6.16152123994252321	23706.6105526686224	2.70504056056981951e-09	0.5	960448.552107179654	51948.1254594912243	3	-1383015.5401868429	6.13154270029357384	30877.6122590062914	3.2110367976278279e-09	0.5	574253.723737281631	48275.1552312406784	3	-1308850.71090350905	6.10934935011654545	30877.6122590062914	3.43157043237905377e-09	0.5	989012.767929383903	105091.753614783389	3	-1432636.02615779918	6.11288828605108669	30877.6122590062914	2.73983040197072985e-09	0.5	719037.462731921114	73859.7530182096525	4	-2158901.36100454116	6.05861850691535331	211364.063330026227	3.49934748300538773e-09	0.5	999666.884434442036	156937.795997193956	5	-3135776.32519462192	6.1182576954257879	254707.510543416109	3.49999890981791502e-09	0.5	999988.706018428551	97349.8038506810553	3	-1460545.64027517359	6.12885628723322995	30877.6122590062914	3.4737666743772102e-09	0.5	994111.721261860337	86241.4897311247769
77400	-14982775.3298635818	-47.6000152082184655	7	12.0170212579577385	0	-1089760.1426711902	6.00211841790484968	90421.5301965976978	2.97359128533654102e-09	0.5	545798.856845110422	116522.696656091968	1	-1525266.50785896508	6.12872703061652402	203683.955005200114	3.49976703821023825e-09	0.5	999642.898671848234	86850.5426158782211	2	-1488022.77721293457	6.16442768052368528	22824.9189613427807	2.8100748846136216e-09	0.5	994407.385751294903	50894.6830995248893	3	-1383015.09631801443	6.12507653164541388	31351.4665900604814	3.28109469799587387e-09	0.5	534904.708080377779	48426.0289295815965	3	-1308848.48739904049	6.11205201231794071	31351.4665900604814	3.48717400275457772e-09	0.5	996398.063115474768	103183.58214950969	3	-1432635.70608231844	6.10893071679602251	31351.4665900604814	2.77017716225079671e-09	0.5	683565.50147799612	72921.319878429902	4	-2158902.56009631325	6.05917859794740821	214967.061239421309	3.49679768860998379e-09	0.5	999220.258659873973	156308.025869903271	5	-3135777.00906510372	6.12410140210880627	258645.825222165004	3.49999890981791502e-09	0.5	999988.706018428551	91506.1631663786684	6	-1460547.04315970163	6.12812651077831561	31623.8875166310281	3.44669640235732391e-09	0.5	992601.067887464538	86834.8139474529162
77500	-14982770.4944224134	-34.6438721658895403	6	2.84349056140206713	0	-1089758.07438472891	6.01042432369828816	91143.6997097321728	3.07093428706415831e-09	0.5	517655.92755483964	106214.856224551811	1	-1525265.70069949422	6.12479300658488057	198366.4243174367	3.49965115013170118e-09	0.5	999926.023281738977	90808.8739314205595	2	-1488021.82674195804	6.16678314136746231	19964.5757811843614	3.07673878269727944e-09	0.5	940846.965390037163	45937.2834175758398	3	-1383015.49510078295	6.12056869790219338	30543.8324918295402	3.30298076422286392e-09	0.5	486843.49918859126	46269.5578940955238	3	-1308850.93723430182	6.1136255967507882	30543.8324918295402	3.49032146725365876e-09	0.5	987484.461361289723	100706.629802904528	3	-1432636.83986206655	6.12075659851602083	30543.8324918295402	2.66431942030692501e-09	0.5	808183.982683380367	76657.8673192504648	4	-2158900.8819075916	6.05908234168935245	214052.184747821419	3.49920051414551622e-09	0.5	999728.72065005044	156483.794725157175	5	-3135774.57013447396	6.12130833278713027	256171.213425620343	3.49999890981791502e-09	0.5	999988.706018428551	94299.2009431810438	3	-1460546.16835701745	6.13183887850175147	30543.8324918295402	3.49525332580220237e-09	0.5	993689.433390108636	83241.0858544712537
77600	-14982769.8312303331	-34.9156769950135839	6	7.6244493666715103	0	-1089757.63723927457	6.00916734842597933	85822.7387475956639	3.23855874390639085e-09	0.5	497566.933805572568	102718.339937586119	1	-1525265.95994946104	6.12818920270695955	200151.249427332397	3.49965115013170118e-09	0.5	999688.13531999616	87392.1330268432794	2	-1488021.55124663329	6.16669327039701365	20628.4856086747277	2.99498390536650414e-09	0.5	987013.351924380637	48280.0822038645128	3	-1383014.46887726244	6.10931250244923518	31280.7960346246036	3.22734443549592099e-09	0.5	463081.595304725401	49223.7658522979036	3	-1308850.9432387196	6.10852661715269996	31280.7960346246036	3.49214510078687941e-09	0.5	976545.213665357674	104570.396604287569	3	-1432635.62077276222	6.11680366240954321	31280.7960346246036	2.67720583509656037e-09	0.5	795163.168884441955	78566.0462864971196	4	-2158904.53373468947	6.06055067676653891	213680.525850922015	3.49477360170251826e-09	0.5	999175.557748317369	154930.085686892882	5	-3135774.66470018122	6.12189992939531535	255767.080690347997	3.49999890981791502e-09	0.5	999988.706018428551	93707.6110164764686	3	-1460544.45147134969	6.12993781942185834	31280.7960346246036	3.49039719991782684e-09	0.5	999718.934901845991	85646.7002679168945
77700	-14982777.0494818669	-34.6733099850092046	6	2.77913737275040429	0	-1089758.81426371098	6.01174367132760423	81587.0418128394085	3.20562477389483274e-09	0.5	510476.208754490013	104068.195251542769	1	-1525267.76668583904	6.12346855560730852	196707.703588475531	3.49946681667355605e-09	0.5	999450.093482800177	92089.3747382465226	2	-1488021.53486109199	6.16661586686877428	19992.9950890323489	3.13381970317838251e-09	0.5	924179.546702133724	45278.0807470298751	3	-1383015.4573947899	6.11587690530689443	31420.4859557716118	3.4866584780805798e-09	0.5	433524.966987829946	43236.1791100674163	3	-1308850.97561938083	6.11110639137319112	31420.4859557716118	3.42217544978425234e-09	0.5	988855.497264680569	103337.582246564401	3	-1432635.361794075	6.11537294224021544	31420.4859557716118	2.67164427194852639e-09	0.5	784919.87157076865	78676.9586390055774	4	-2158905.25962464698	6.06137252382902503	218245.860078442813	3.49236193091997977e-09	0.5	999464.295484239818	154153.449964920437	5	-3135776.23353116075	6.12354902930370315	255769.096402861731	3.49999890981791502e-09	0.5	999988.706018428551	92058.5297329929017	3	-1460545.64570717094	6.13134822704158999	31420.4859557716118	3.4642427466422742e-09	0.5	998660.29884961911	84147.4879972703493
77800	-14982772.9785000924	-34.8283685874248476	6	7.13503001269655979	0	-1089757.86156861275	6.00968430082214411	91329.5927617030393	3.02546715166571823e-09	0.5	538094.729424335761	110806.779378494044	1	-1525266.17344848858	6.12739977830849547	201779.959133559867	3.49934037211056232e-09	0.5	999465.743475148804	88161.6943094080634	2	-1488021.173175334	6.16856406021725157	18316.7693338146819	3.35876246745476829e-09	0.5	907582.232987874071	42696.787336679794	3	-1383013.80346954078	6.11120142338140759	31242.6442304520533	3.30538154809838755e-09	0.5	455626.058643283905	47570.629809902428	3	-1308850.55367316562	6.10836528094155362	31242.6442304520533	3.46484396675826336e-09	0.5	973222.638786917785	104371.624755421741	3	-1432634.96733585279	6.11669478780476972	31242.6442304520533	2.6952007886867858e-09	0.5	774339.596569146612	76592.8804669203673	4	-2158905.94617306069	6.05690605841395957	213219.953304122668	3.48975697259327336e-09	0.5	998800.455601787544	158512.169598567649	5	-3135776.14336780459	6.11898743411352619	253786.218880883505	3.49990945423476892e-09	0.5	999988.706018428551	96620.0734045974386	3	-1460546.35628823424	6.12845149853025362	31242.6442304520533	3.48351456561796727e-09	0.5	999271.583109190688	87093.6135215653048
77900	-14982777.9642856214	-36.5081396510675873	6	14.8158920001020924	0	-1089758.77098254603	6.01089449512589802	92705.7951722189464	3.19560929170553747e-09	0.5	495174.053617813857	101369.112527143981	1	-1525269.64017413207	6.1280218106367812	200297.586974725156	3.49884648075370775e-09	0.5	997733.749932671082	87388.2945545233379	2	-1488021.88409886323	6.16733365405385747	18012.4949015299389	3.3432000332356147e-09	0.5	891930.103532571113	43057.8764260116368	3	-1383014.14254055498	6.10973318187631875	31025.7360049002491	3.33469123882185816e-09	0.5	452895.944377133041	47950.5469139446577	3	-1308850.32046274981	6.10926383745179358	31025.7360049002491	3.4464595227674916e-09	0.5	996994.901035394054	106025.18477189698	3	-1432636.73262399272	6.11753247263755817	31025.7360049002491	2.64927120460235545e-09	0.5	782543.091978142038	76748.7949817889748	4	-2158905.99595945887	6.05759237167843523	217290.474033522245	3.48862071422007112e-09	0.5	999445.857988630771	157928.66364743936	5	-3135776.49899267824	6.12079758475928593	258046.879890812852	3.49990945423476892e-09	0.5	999988.706018428551	94809.9432026457362	3	-1460543.97845064593	6.13020004991034995	31025.7360049002491	3.48926940828646222e-09	0.5	999752.19889195147	85387.3845123863139
78000	-14982777.9937235024	-34.5127564070043178	6	4.77925887483843681	0	-1089760.63842692249	5.9993374907355701	93188.1324697177479	3.11022183485598377e-09	0.5	502096.921340938483	108589.057511939754	1	-1525267.53433612525	6.12639258118162644	200575.435632316512	3.49688415208674063e-09	0.5	999270.905244397931	89150.9706436220731	2	-1488021.3944207984	6.16787604348610152	19038.6514193677867	3.27222351747268081e-09	0.5	917550.702749062446	43797.0396316991028	3	-1383015.81750210398	6.12013550085842795	32334.3312068299201	3.35278635717821466e-09	0.5	485037.878249145753	46308.0688340035485	3	-1308853.09632734326	6.10449294859808234	32334.3312068299201	3.36959413689588686e-09	0.5	967624.651241143001	107518.242231272568	3	-1432634.69436649489	6.11318631700034665	32334.3312068299201	2.62568811952189721e-09	0.5	765945.397799619939	78449.8753427078918	4	-2158901.71031849366	6.05821828181731803	215037.569107016287	3.4999725036442743e-09	0.5	998964.840471466538	157227.392852181802	5	-3135776.16544775665	6.12272403628882778	255763.100963173754	3.49990945423476892e-09	0.5	999988.706018428551	92883.5134304123931	3	-1460546.94257746474	6.13107860426925022	32334.3312068299201	3.48736339486345499e-09	0.5	999289.388034620322	84469.9264610111713
78100	-14982777.6950109005	-34.5868367691865828	6	5.65416181698199249	0	-1089758.12511397223	6.01662878350582808	79959.1656621799921	3.35845785383375315e-09	0.5	495517.680817634857	98598.0165821764822	1	-1525266.290927439	6.12775724866608229	199046.147045305755	3.49889139015310481e-09	0.5	999758.633316403721	87830.1457006744313	2	-1488022.09178270074	6.16576016724208209	19950.5208188665965	3.18991206527579959e-09	0.5	892432.413205770776	44486.3560302896803	3	-1383015.40694754035	6.116032599857542	31318.4169268664482	3.12818391910975466e-09	0.5	527834.423386845505	52559.6399616191775	3	-1308851.24926298577	6.10818245468017551	31318.4169268664482	3.42102897827314811e-09	0.5	998063.301906322711	107218.092067158708	3	-1432635.36686958489	6.1119074389938266	31318.4169268664482	2.64510347709287714e-09	0.5	755535.571563172038	78349.9150125086308	4	-2158904.84538002312	6.06057224168787734	211679.390427858627	3.49463882232904029e-09	0.5	999774.060203598347	155001.328184949205	5	-3135779.7527010655	6.11705039014393925	255200.81687787181	3.49990945423476892e-09	0.5	999988.706018428551	98557.0954972466861	3	-1460544.56602558866	6.13025135014226485	31318.4169268664482	3.49401929424517924e-09	0.5	995504.656736656674	84973.5384809795796
78200	-14982791.229607705	-34.8805638871103554	6	2.31789397343162928	0	-1089758.63988849358	6.00322425000366167	86045.3220234768523	3.29892140529167419e-09	0.5	476491.493743613828	101199.335584660381	1	-1525273.97749123327	6.12884974005616279	204165.806535968266	3.4845120303011278e-09	0.5	999564.563914664323	86721.0807618147082	2	-1488021.21641655033	6.16992492286324179	19119.1335909715272	3.20695598467801753e-09	0.5	970968.357198461657	44357.4037321624928	3	-1383014.68960787752	6.12605096326938714	30490.6909575559439	3.19810968234740091e-09	0.5	566351.638162796851	50721.1135677034617	3	-1308853.89111905172	6.10621453169198425	30490.6909575559439	3.42652117943156454e-09	0.5	968630.03592008783	105962.379109445668	3	-1432636.44386993069	6.11717808289855469	30490.6909575559439	2.61485287310763948e-09	0.5	816716.503995636711	80389.8267973982292	4	-2158907.39009898715	6.05865460340892703	219911.75532183476	3.49993957300918811e-09	0.5	996417.364980813931	156391.686466718878	5	-3135776.86470851908	6.11867121973430095	251204.224435472541	3.49990945423476892e-09	0.5	999988.706018428551	96936.2842125030438	3	-1460548.11640706076	6.12730159844306499	30490.6909575559439	3.46294803122063448e-09	0.5	990830.546091909986	87497.273343582885
78300	-14982776.0921943039	-34.9283795407664996	6	2.20355588447221695	0	-1089759.72302646632	6.01692415966275895	91418.6894706486346	3.25941850404153524e-09	0.5	491343.774433180632	97622.3622251029301	1	-1525268.79180686944	6.12532438354291919	198503.348960406962	3.49759458196064082e-09	0.5	998531.339903105167	90151.6183885948994	2	-1488021.93702528253	6.16723116801502869	17944.1156475757161	3.47036220165623011e-09	0.5	864848.472400566563	41839.1470747997882	3	-1383014.1837040002	6.12470827024043096	30283.9487548500183	3.32525721447575759e-09	0.5	524313.631911915494	47660.2813858672453	3	-1308850.82383066765	6.10961207822789909	30283.9487548500183	3.49342245218780553e-09	0.5	971319.225877482793	102956.458264845438	3	-1432637.28932951321	6.12511743451931601	30283.9487548500183	2.62454280742298831e-09	0.5	875995.751384965493	79269.8754090196599	4	-2158901.29688693676	6.05732842979453778	211445.490252859658	3.49993957300918811e-09	0.5	999337.633826343808	158175.329531358992	5	-3135777.30156607553	6.12099500935197582	259181.541899854521	3.49990945423476892e-09	0.5	999988.706018428551	94612.520839665769	3	-1460544.74501849338	6.12949475513586606	30283.9487548500183	3.49886372306104729e-09	0.5	995820.865132747451	85753.9622534860828
78400	-14982774.1722192019	-37.6137774066332398	6	19.8488067536072883	0	-1089758.05886329059	6.01401682617614597	77943.4234111861006	3.40154189258710969e-09	0.5	485897.424134709174	97952.9230231931142	1	-1525269.69020258519	6.12265060645150605	198236.088814570627	3.49651100362674885e-09	0.5	999681.268600516254	92928.3636732908344	2	-1488021.90590613894	6.17264450232263684	17791.0650575937834	3.4653896917400582e-09	0.5	948838.518972772523	40765.9896286235817	3	-1383014.25665343483	6.12402803641511007	31136.576063453289	3.28220397635161035e-09	0.5	521381.589719868905	47748.4191806168092	3	-1308849.22003679024	6.11123797506458288	31136.576063453289	3.48054399387938799e-09	0.5	983814.719498087885	102681.355870592073	3	-1432637.91790429899	6.12185579742066821	31136.576063453289	2.61166816079796419e-09	0.5	827539.499471098767	77584.1462908688991	4	-2158902.30983341206	6.05818033107252596	214299.107039015042	3.49828324794961183e-09	0.5	998897.399449373712	157254.687188618613	5	-3135775.56539850309	6.12009027570958786	255177.174065959349	3.49990945423476892e-09	0.5	999988.706018428551	95517.2442640091176	3	-1460545.24742074707	6.12938967604286589	31136.576063453289	3.46208386431243988e-09	0.5	998113.132799278945	86056.239055563492
78500	-14982777.9127764571	-34.4641019637361197	6	4.46277617210663902	0	-1089758.02466760902	6.01066684190505285	77028.6383882938098	3.46015201326179934e-09	0.5	470921.369281497085	96511.4527590990183	1	-1525266.13529995014	6.12709854225320427	197907.351460616774	3.49968687586767459e-09	0.5	999681.840840038611	88481.8962173480104	2	-1488022.08797908807	6.17153767388376195	17670.4454393527049	3.40199137417515139e-09	0.5	941237.48805285804	41481.2066227019895	3	-1383018.19990535895	6.12424770439823618	31331.8016907458223	3.20958249010572704e-09	0.5	510583.600388194027	46647.3743757582124	3	-1308848.36157499533	6.11247322981697572	31331.8016907458223	3.49989576986542997e-09	0.5	997156.829383880133	102842.137488352586	3	-1432637.54722715286	6.12456314144739089	31331.8016907458223	2.65609240766007837e-09	0.5	860533.6639854979	78347.6809668205096	4	-2158906.18767191423	6.051820938498091	209061.464838807209	3.49828324794961183e-09	0.5	999584.450787489652	163719.598424446333	5	-3135776.11079033604	6.12258896108660267	255302.074956276483	3.49990945423476892e-09	0.5	999988.706018428551	93018.5871070999856	3	-1460545.25766005134	6.13217098787537118	31331.8016907458223	3.48231776863130417e-09	0.5	999340.25783471379	83382.5635703364969
78600	-14982772.5432023667	-34.4846929675114779	6	3.81656685312444788	0	-1089758.85302631673	6.00853172090774201	93236.4627633319033	3.17493098454226188e-09	0.5	496416.864190817054	102796.454347746781	1	-1525265.79399096454	6.12817774723022701	199855.403552483709	3.49971896745318798e-09	0.5	999802.691634564893	87413.6006871474092	2	-1488021.40596527746	6.16783926295188856	18823.6901018932913	3.31229329815566409e-09	0.5	905187.739098382997	43240.2170745529511	3	-1383014.60748679563	6.12263596171877644	31075.5090884197598	3.30581563240617518e-09	0.5	517970.482180996682	48157.0816356939467	3	-1308852.2245941537	6.1064638890202545	31075.5090884197598	3.49671718308405208e-09	0.5	959038.187888430315	104673.944642363494	3	-1432636.05543314153	6.1204673686077804	31075.5090884197598	2.58970105477122842e-09	0.5	853616.389221794088	81214.1133450532798	4	-2158902.01695114467	6.06017709922972081	213715.56543023698	3.49922241826133239e-09	0.5	999306.29427559406	155323.675805081381	5	-3135776.581285147	6.11970025565327269	252824.726883101917	3.49983245306011606e-09	0.5	999988.706018428551	95907.2599154452619	3	-1460545.00446942542	6.12997706783770013	31075.5090884197598	3.48183313178890158e-09	0.5	993384.430933959782	85065.0296110572526
78700	-14982777.0742730796	-34.5218767269256048	6	5.20785575069068596	0	-1089758.57572933054	6.01200575904567103	81851.3407482760958	3.21580953291494566e-09	0.5	520913.697578176216	106059.508070807933	1	-1525268.9964491073	6.12826118813825005	202892.242827067588	3.49971896745318798e-09	0.5	997924.917968968512	87166.1575752971694	2	-1488022.63580022752	6.16697155447272927	18910.5574491733823	3.22689863346623417e-09	0.5	893865.207856574329	43474.961697595194	3	-1383013.94177047815	6.12283635091018752	31297.082525970498	3.22029094739248532e-09	0.5	526888.594600776676	48880.6392853173238	3	-1308848.79426545976	6.11267011645671232	31297.082525970498	3.45895176821716083e-09	0.5	999101.525706944754	102845.99471895337	3	-1432636.5660261442	6.11726909962756515	31297.082525970498	2.55876156829281846e-09	0.5	826201.919806084014	81248.2829724969924	4	-2158901.4724789625	6.05851942219317507	217207.595642529603	3.49922241826133239e-09	0.5	999983.451893852674	157086.577034234419	5	-3135777.13930020249	6.12294086184148689	256881.927919845097	3.49983245306011606e-09	0.5	999988.706018428551	92666.6903265776782	3	-1460548.95245316788	6.12752517368022787	31297.082525970498	3.42141852671906113e-09	0.5	987364.346003678394	86970.4333934841998
78800	-14982778.4336776063	-34.4922077980217878	6	4.39082997963129618	0	-1089758.72579443012	6.00539637687606742	89976.0786988585023	3.23210282245729157e-09	0.5	480639.857989929384	101036.372472010844	1	-1525266.80730682332	6.1248464374008158	196089.9402596367	3.49916310320816282e-09	0.5	999796.373400429264	90743.6797646742925	2	-1488022.06542805443	6.16441044384617598	20272.84090097433	3.08622868942859207e-09	0.5	894493.12629662198	45796.3976457070967	3	-1383014.15974873793	6.11988116412015515	32464.7733353251497	3.19566466376921284e-09	0.5	516212.155115447997	49415.66533692745	3	-1308850.92184405425	6.10798544159377066	32464.7733353251497	3.3674132336477273e-09	0.5	989781.942665026989	106523.45757155458	3	-1432637.39034731383	6.11529291979869249	32464.7733353251497	2.43485281906282615e-09	0.5	862462.918672783417	86518.5532619688456	4	-2158903.80542841554	6.059585244165131	217455.230667567288	3.49501416665464263e-09	0.5	999186.761841812287	155896.470445124811	5	-3135776.47704939405	6.12036070128804255	255145.01434300578	3.49980882642672874e-09	0.5	999988.706018428551	95246.8217397354601	3	-1460548.08073038445	6.12940212762973147	32464.7733353251497	3.4615408692002375e-09	0.5	994519.443902321393	85734.0117250558687
78900	-14982773.4103519674	-34.5549720410752101	6	5.53958536107885369	0	-1089758.4614697136	6.01685673991861236	84992.6637409920513	3.30761636271387673e-09	0.5	490249.795055241091	97438.0580617681553	1	-1525265.91501439689	6.12496766379697277	198195.56922320067	3.49916310320816282e-09	0.5	999891.269344602479	90631.0795105403377	2	-1488022.37078832509	6.1691660392004426	18337.5402293526058	3.22314485535884782e-09	0.5	974144.428104462451	45241.7606177389171	3	-1383015.28328493936	6.12023374391337072	31892.2932132246933	3.17075812879447118e-09	0.5	538355.844531554962	51345.610525758173	3	-1308849.96460033953	6.10998609425642414	31892.2932132246933	3.47651175542617967e-09	0.5	974652.907373989816	102945.281094416539	3	-1432636.07860233216	6.11969993875462848	31892.2932132246933	2.52908319051187266e-09	0.5	855479.036931732669	82047.8480911955849	4	-2158902.22446294408	6.05924906913526051	211990.610663594387	3.49860374669778276e-09	0.5	999350.292788586812	156257.941706548736	5	-3135776.71778177749	6.12084314517789885	253097.267941930593	3.49980882642672874e-09	0.5	999988.706018428551	94764.3832985921763	3	-1460546.39434719621	6.13096950160333343	31892.2932132246933	3.49367911435985626e-09	0.5	989067.841322120512	83713.8091120210447
