generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_Att_bol	ln_likelihood_Att_bol	ln_prior_Att_bol	root_height_Att_bol	mutation_rate_Att_bol	freq_1_Att_bol	pop_size_Att_bol	pop_size_root_Att_bol	root_height_index_Cra_gut	ln_likelihood_Cra_gut	ln_prior_Cra_gut	root_height_Cra_gut	mutation_rate_Cra_gut	freq_1_Cra_gut	pop_size_Cra_gut	pop_size_root_Cra_gut	root_height_index_Cra_vul	ln_likelihood_Cra_vul	ln_prior_Cra_vul	root_height_Cra_vul	mutation_rate_Cra_vul	freq_1_Cra_vul	pop_size_Cra_vul	pop_size_root_Cra_vul	root_height_index_Fur_min	ln_likelihood_Fur_min	ln_prior_Fur_min	root_height_Fur_min	mutation_rate_Fur_min	freq_1_Fur_min	pop_size_Fur_min	pop_size_root_Fur_min	root_height_index_Kni_ore	ln_likelihood_Kni_ore	ln_prior_Kni_ore	root_height_Kni_ore	mutation_rate_Kni_ore	freq_1_Kni_ore	pop_size_Kni_ore	pop_size_root_Kni_ore	root_height_index_Maz_pro	ln_likelihood_Maz_pro	ln_prior_Maz_pro	root_height_Maz_pro	mutation_rate_Maz_pro	freq_1_Maz_pro	pop_size_Maz_pro	pop_size_root_Maz_pro	root_height_index_Myi_fla	ln_likelihood_Myi_fla	ln_prior_Myi_fla	root_height_Myi_fla	mutation_rate_Myi_fla	freq_1_Myi_fla	pop_size_Myi_fla	pop_size_root_Myi_fla	root_height_index_Nas_lon	ln_likelihood_Nas_lon	ln_prior_Nas_lon	root_height_Nas_lon	mutation_rate_Nas_lon	freq_1_Nas_lon	pop_size_Nas_lon	pop_size_root_Nas_lon	root_height_index_Sti_nap	ln_likelihood_Sti_nap	ln_prior_Sti_nap	root_height_Sti_nap	mutation_rate_Sti_nap	freq_1_Sti_nap	pop_size_Sti_nap	pop_size_root_Sti_nap
88400	-14982777.6908569951	-48.2683894645987408	7	3.33712104445134505	0	-1089759.09045470343	6.00303306432228467	85772.2445762955904	3.17339569663915576e-09	0.5	507086.500094384945	107794.183761573368	1	-1525270.00590426638	6.12838627212844145	203672.639843987708	3.49185629227635782e-09	0.5	999646.635376628605	87191.5053427377425	2	-1488022.19526676694	6.16747807980750551	19542.8363790199328	3.23634662197437852e-09	0.5	922460.809798337752	44398.5174850371332	3	-1383015.39642886841	6.10988416218039809	31373.7573033387162	3.14979102762015172e-09	0.5	476466.613847807515	50374.1642960379249	4	-1308849.4475321325	6.11243571047068279	32086.4004005390561	3.43030322024734386e-09	0.5	999017.288817858673	103071.499134082071	4	-1432635.91206949111	6.10762690297770661	32086.4004005390561	2.61906232858489631e-09	0.5	728990.660548001877	78717.6477323488944	5	-2158902.69707265962	6.05572247706537148	211083.050366547686	3.49939436205968493e-09	0.5	998827.79168704967	159698.70184943499	6	-3135777.48465350829	6.12344352307206385	259225.585146849626	3.499905649386682e-09	0.5	999989.462437341805	92164.1044884537405	3	-1460545.46147459769	6.13043610447489051	31373.7573033387162	3.4884936583895513e-09	0.5	989613.164717636886	84287.8216122023587
88500	-14982778.9952654876	-47.8469484938419782	7	13.4998215948306441	0	-1089757.8831036624	6.00759768987212439	86302.1736313241709	3.20663041447694972e-09	0.5	502990.271364861343	104627.463506239452	1	-1525266.11644114694	6.12755132536321234	199493.110957418452	3.49918190279124456e-09	0.5	999619.737772303633	88023.7885376194317	2	-1488023.50394510943	6.16764609656085128	19073.9690258831142	3.11231553552571332e-09	0.5	995707.637213870068	47756.6297353751943	3	-1383014.55475727306	6.10654929746599429	30913.2396155081806	3.31094679160976254e-09	0.5	438169.962127237814	47786.5099157673612	3	-1308854.75171834626	6.10810332193569216	30913.2396155081806	3.43989436292869725e-09	0.5	954387.994026544504	102601.745491589158	4	-1432636.76889734436	6.10445554047691807	35709.3119188659257	2.48366345107771578e-09	0.5	726790.726453052135	80785.0119739707443	5	-2158903.65145172831	6.05771154667139555	214987.649119062931	3.49201891455946917e-09	0.5	999759.829292550683	157859.129837678134	6	-3135776.62299524713	6.11974061923673851	251046.627477098693	3.499905649386682e-09	0.5	999989.462437341805	95866.9693041978171	3	-1460545.14195562853	6.12890899606754225	30913.2396155081806	3.48569450593022901e-09	0.5	999678.740852306248	86671.749647769524
88600	-14982783.0127096474	-47.1219662802204127	7	7.65820838296841533	0	-1089759.2744359693	6.01517128558035274	74021.2857418203057	3.45921472594927614e-09	0.5	493152.845234767476	98846.2312836723286	1	-1525267.06142794038	6.12550747568250564	200738.348628264794	3.49886484110862934e-09	0.5	999216.256426852662	90030.5068971288274	2	-1488021.90041613765	6.16825341551153095	19253.4546466842658	3.11033835944996084e-09	0.5	977671.197185543715	46297.7986953436266	3	-1383016.29792265105	6.09810150285540331	32782.2238167396572	3.13856360279109792e-09	0.5	434545.320885449124	51062.1586943451621	3	-1308852.56638361095	6.11403637060075589	32782.2238167396572	3.46143140731288887e-09	0.5	984314.384434876847	99979.0052320886025	4	-1432635.27661962877	6.10701020495521973	37764.9906269486892	2.3054500611386687e-09	0.5	833078.431511259754	90470.9795720104739	5	-2158905.00974947959	6.05898913451052223	211034.76087473295	3.49655563137463929e-09	0.5	998381.656649965909	156366.000176807778	6	-3135775.5277640475	6.11997885350288229	254012.023514430126	3.499905649386682e-09	0.5	999989.462437341805	95628.7375484623917	3	-1460550.0979901806	6.1274844898430203	32782.2238167396572	3.41896596282921787e-09	0.5	993203.327211668366	87525.1581797135877
88700	-14982783.9471833184	-47.103740265317974	7	7.65820838296841533	0	-1089759.55218583881	6.01974096864387853	87689.2050305466255	3.19086269674607239e-09	0.5	510616.723353838897	100013.287498819598	1	-1525269.22065274511	6.12503769687852184	196745.482350003876	3.49415369848228231e-09	0.5	999704.389004238532	90544.1281227644213	2	-1488022.32776909322	6.16832168419079885	20462.3852388701234	3.05825692132816718e-09	0.5	961909.73771396419	45485.7435865003863	3	-1383016.13229673589	6.11387026616337437	31295.1101618748216	3.31284232364796194e-09	0.5	484865.52764563018	49329.4103142015883	3	-1308850.14458228135	6.10916768765699381	31295.1101618748216	3.49745863853963391e-09	0.5	973028.434361684369	103570.033078479712	4	-1432635.54393534968	6.11131722447485259	37410.3825295862407	2.36323678124808188e-09	0.5	835207.332572944695	87104.9205235375266	5	-2158905.40862731868	6.05853754812936351	216789.219400530565	3.49328574641429274e-09	0.5	998294.159779525711	156803.112510782463	6	-3135775.35505421367	6.12085376114973378	255088.188856335037	3.499905649386682e-09	0.5	999989.462437341805	94753.8391210048139	3	-1460550.26207974157	6.12591191065711804	31295.1101618748216	3.46260005651557433e-09	0.5	971455.906841833261	87136.3774775919301
88800	-14982773.2718931288	-47.1166715534789162	7	7.91169911813685278	0	-1089758.89225280634	6.00595601029893977	92993.0973193997779	3.09883188938804442e-09	0.5	513803.615009264264	107720.257845172877	1	-1525267.341407798	6.12829940815424479	201355.387113012024	3.49720778127126183e-09	0.5	999536.727439344162	87268.742649232634	2	-1488023.3539524232	6.16138815098395654	20432.4789578136406	3.15710034270122783e-09	0.5	829697.125529348501	44986.5496611935305	3	-1383015.21985885035	6.12398432178716945	30737.4718486332895	3.34296951773970335e-09	0.5	498405.287403538765	45666.0240956800044	3	-1308849.35406588693	6.11064764683072781	30737.4718486332895	3.48072249069250907e-09	0.5	987060.139615618158	103602.771861327739	4	-1432635.70688076876	6.11380352443425856	33070.7625211623817	2.45991056715226147e-09	0.5	839836.115140424226	85499.578119765647	5	-2158902.99428401655	6.06031035811253282	214074.769363752741	3.49966883278323666e-09	0.5	998515.135259331204	155067.64376142493	6	-3135775.45054539386	6.12020994294814891	254581.778999579896	3.499905649386682e-09	0.5	999989.462437341805	95397.6505383152835	3	-1460544.95864518266	6.13249956445413957	30737.4718486332895	3.49841685011035316e-09	0.5	999279.669745694147	83049.1683498239436
88900	-14982778.4275646508	-34.4872949069679606	6	4.5961810134151202	0	-1089759.94877070747	6.00636446319378159	93845.2769648598915	3.21112090058727699e-09	0.5	476450.955335592851	99694.5682868830336	1	-1525267.56857817783	6.12630271578558983	196693.773149200046	3.49720778127126183e-09	0.5	999827.486244882806	89290.4764769620233	2	-1488023.56709480286	6.16206299085021492	19451.5994742271359	3.20542393665779375e-09	0.5	818045.26325263863	43802.7309151284935	3	-1383015.68895384623	6.12462916819476533	31263.8390512824662	3.20554782010138398e-09	0.5	558835.20391473372	50842.5086296093577	3	-1308850.05836834409	6.1093980287787879	31263.8390512824662	3.45279485481541572e-09	0.5	993245.474642652203	105493.167988860732	3	-1432637.1198430825	6.12386831384898755	31263.8390512824662	2.55822312419132843e-09	0.5	880413.446813497576	80769.3804464383866	4	-2158904.00400917465	6.05417389795651317	206470.251850132277	3.49966883278323666e-09	0.5	999589.871514530154	161368.491829923383	5	-3135776.17016060185	6.12182867260777108	253279.513244078262	3.499905649386682e-09	0.5	999989.462437341805	93778.937936158196	3	-1460544.3017859133	6.13039084269061796	31263.8390512824662	3.48308507146685714e-09	0.5	998979.203808236052	85130.7661042966793
89000	-14982774.6005759593	-35.312656745834623	6	9.5398658964611176	0	-1089757.80272051576	6.00943633404542155	83116.6282318281446	3.42593325514143765e-09	0.5	464220.903902785503	95709.4750835255836	1	-1525266.61219444894	6.12584652296918719	197917.755074817542	3.49720778127126183e-09	0.5	999966.921833897242	89759.106621738043	2	-1488023.58807864413	6.16067925085258672	19158.5250173200766	3.24070239464133387e-09	0.5	809691.813860683702	44475.8433379185444	3	-1383013.82597515127	6.12126573300931653	31152.5360468873987	3.23906538569403853e-09	0.5	517391.218820750364	48812.1702956038425	3	-1308850.19014354888	6.11093937305688328	31152.5360468873987	3.44605730353719796e-09	0.5	986695.933991295868	103276.699411115027	3	-1432635.75681101135	6.118972020593473	31152.5360468873987	2.62771254509641977e-09	0.5	829872.450216727331	80196.0339001121174	4	-2158902.43459972646	6.05651080079458559	213643.361475004524	3.4957272735829679e-09	0.5	999835.021379443933	159071.550225949555	5	-3135775.5351006845	6.12171701827215209	255932.486500791885	3.499905649386682e-09	0.5	999989.462437341805	93890.5910952126287	3	-1460548.85495222965	6.12666778073472607	31152.5360468873987	3.45055813429390352e-09	0.5	984840.079899107688	87592.4823261439451
89100	-14982774.1258436404	-34.6515105377908412	6	2.86152744325058084	0	-1089758.57091156207	6.00551954494442874	81378.699892984805	3.29812667020215707e-09	0.5	485226.343626159069	101940.743416759578	1	-1525266.54826845997	6.12621198186478111	197356.618349558819	3.49968736402477731e-09	0.5	999418.379833366256	89344.6220157835633	2	-1488022.43069831282	6.16546141737464382	19744.9194802184393	3.12589345617833205e-09	0.5	896373.890613591764	44950.6240779110522	3	-1383014.32900777063	6.12660013474446075	31390.1028877456774	3.10820418878566612e-09	0.5	579969.680831199046	51622.2104639180689	3	-1308850.93837396963	6.11323023261011222	31390.1028877456774	3.45283778902680642e-09	0.5	990929.9494291913	101449.789187367423	3	-1432634.97698404035	6.11550358056194199	31390.1028877456774	2.66675679044056753e-09	0.5	782525.703758472227	78334.7498118859221	4	-2158903.57163649518	6.05410604989255319	209649.030642667669	3.49779595817875204e-09	0.5	999589.260936610983	161436.213457568811	5	-3135775.52839765279	6.12166846382843488	256006.773452977854	3.499905649386682e-09	0.5	999989.462437341805	93939.1450272844959	3	-1460547.23156537535	6.12771687502729456	31390.1028877456774	3.43480351797069531e-09	0.5	996744.527428280679	87605.5946326027333
89200	-14982774.2441192269	-34.9965243083322335	6	8.12679511398089538	0	-1089758.94202993112	6.01615249012287201	83546.6435113232001	3.37082447555436024e-09	0.5	491446.582198813674	98022.0228863161174	1	-1525266.6966795437	6.12511096787506482	195433.00319039193	3.49962648619565545e-09	0.5	999935.321931017563	90491.7776686998113	2	-1488023.33871047013	6.16893409865791043	19019.6584093105921	3.21740244428367659e-09	0.5	922241.243533978821	43045.1490115826018	3	-1383016.19089696766	6.12699013743543475	31135.0102622990707	3.31165391421788667e-09	0.5	544606.833395896247	48262.2196000886397	3	-1308848.4903597706	6.11358405404648231	31135.0102622990707	3.48965020511454076e-09	0.5	996500.76860144292	101667.537219025151	3	-1432636.08604853554	6.11351342945178011	31135.0102622990707	2.69092556256988804e-09	0.5	773346.985413493938	78954.9914065264456	4	-2158902.18938631238	6.0582635387546091	213650.681140034692	3.49899139358445227e-09	0.5	998771.77838647936	157151.805397694639	5	-3135777.15179180773	6.11802792897895031	252728.781237386982	3.499905649386682e-09	0.5	999989.462437341805	97579.6415144041384	3	-1460545.15821588854	6.12920226555038816	31135.0102622990707	3.48145574050326717e-09	0.5	995554.075540663674	86022.1771751499764
89300	-14982774.1978852693	-35.9816271934485954	6	12.5329033154233116	0	-1089758.73039542814	6.01792233880563465	85315.4793715847918	3.13752187398022063e-09	0.5	527959.895180236548	104370.417081850173	1	-1525265.16814905079	6.12734808781937801	200472.990606506326	3.49955448640548739e-09	0.5	999935.321931017563	88254.8024169848795	2	-1488022.38429052662	6.1711466112396085	17824.9035630279504	3.34260856739114549e-09	0.5	993918.807887854753	44191.6056283949292	3	-1383014.2026623073	6.11440195472675008	31546.7391491458948	3.32350251414564659e-09	0.5	472863.729009578004	47856.9510961107735	3	-1308851.05514084036	6.10766833637307194	31546.7391491458948	3.44246830067798027e-09	0.5	969284.859355508932	104624.86204241708	3	-1432636.10615929007	6.11416702012025759	31546.7391491458948	2.5647606840482069e-09	0.5	802091.467020611395	81365.4246246501862	4	-2158901.54488252755	6.05579744831876532	212666.064037004544	3.49945804245195792e-09	0.5	999722.757295904798	159766.843961519684	5	-3135776.24229379976	6.12032095882875105	257168.735587954492	3.499905649386682e-09	0.5	999989.462437341805	95286.6358275504172	3	-1460548.76391150057	6.12742647594226497	31546.7391491458948	3.48535042601566767e-09	0.5	989052.601076985244	87216.7579371947504
89400	-14982785.2831490729	-35.1627804056894533	6	8.84540647741782493	0	-1089758.2831583654	6.00956107889749802	84065.4172572328243	3.16349134470532342e-09	0.5	522364.953973244701	107632.003227071167	1	-1525267.68031215272	6.12306053575443698	197815.197219937079	3.49967744201029604e-09	0.5	999672.020041338867	92517.7090914626897	2	-1488022.44663203834	6.16808380928913635	20899.3985250041478	3.0541407284189821e-09	0.5	971947.062600710313	46191.5795228180141	3	-1383017.22686603875	6.11617906356344854	32883.1796850930623	3.34531994901472673e-09	0.5	443342.385897264525	44081.3273608231684	3	-1308852.2237630845	6.11370853687648541	32883.1796850930623	3.49127079235314571e-09	0.5	978974.841202070122	99757.596896760384	3	-1432636.89711213438	6.11513963775614755	32883.1796850930623	2.44955374076756136e-09	0.5	840068.031800088007	84400.7623239592067	4	-2158903.00279388716	6.05423370325170218	210459.573623436736	3.49945804245195792e-09	0.5	999430.168611068628	161282.939023230836	5	-3135778.47241772991	6.12287220114196451	258026.347896520107	3.499905649386682e-09	0.5	999936.252896283637	92730.4859370560443	3	-1460549.05009364197	6.1296947253341294	32883.1796850930623	3.43872043251587308e-09	0.5	994038.99005078082	85401.7399674045155
89500	-14982782.8596846275	-47.7702888110862602	7	7.02168022988558782	0	-1089758.22672597389	6.00912954025103829	86548.226208732638	3.04805713280427272e-09	0.5	539986.45520104398	111495.894875223006	1	-1525267.62852265197	6.12586790432090034	200798.424123710021	3.49561898878017187e-09	0.5	999672.020041338867	89711.2612856261694	2	-1488021.47665862925	6.16701770532693772	20364.0869785119867	3.03017953030874284e-09	0.5	963722.949603665038	46828.1591391179682	3	-1383016.4180376099	6.11589809303958987	33075.5848218883402	3.39173224661075123e-09	0.5	450390.763612127281	44908.6908096647821	3	-1308854.89667053125	6.1019327677109203	33075.5848218883402	3.40771695811484256e-09	0.5	928539.546041375492	105552.504554267027	4	-1432635.44859570661	6.11795450372435745	31787.1887647332951	2.56715772626324433e-09	0.5	829727.893335175002	81026.3265459729882	5	-2158906.74342802167	6.05841375765992218	210929.905972349137	3.49406350487688371e-09	0.5	997833.329717691755	156854.251705119765	6	-3135775.3266253327	6.12128523242758327	255900.909245254647	3.499905649386682e-09	0.5	999992.819060702925	94322.6889978254767	4	-1460546.69442016911	6.12943333517211819	31787.1887647332951	3.49096793951180908e-09	0.5	985996.17166116694	84968.479985380065
89600	-14982780.6517250091	-36.0706279874445315	6	12.9241200415286333	0	-1089759.53281382052	6.01143017110171485	88035.1114273737039	3.04872823865900094e-09	0.5	550306.760333950864	112360.769052386735	1	-1525268.20752981561	6.12840969029373106	202595.617665107362	3.49849265820206032e-09	0.5	998732.889626758639	87088.4178205990902	2	-1488023.89519997174	6.16851732559451982	20935.946327296344	3.0895466753386396e-09	0.5	952898.209335048217	44873.1898706694701	3	-1383013.96513117757	6.11726024025187698	31721.5236453886682	3.15173458731893207e-09	0.5	517247.614388668851	50870.4538151837187	3	-1308852.76730457903	6.10723733670764801	31721.5236453886682	3.48983055218937989e-09	0.5	970009.785824680002	105121.184688856476	3	-1432636.00822814112	6.11657779253339484	31721.5236453886682	2.57283367312016757e-09	0.5	807986.082515217829	80015.5131679462502	4	-2158901.88204051089	6.05836887243297184	214920.834376387065	3.49734037621432177e-09	0.5	999527.100579725346	157165.36774738293	5	-3135777.22758139437	6.1198100493830232	250136.6936466138	3.499905649386682e-09	0.5	999992.819060702925	95797.8614491867484	3	-1460547.16589559894	6.1290068414767731	31721.5236453886682	3.49496373895453574e-09	0.5	997510.233319095569	86386.1391092232807
89700	-14982779.5848397557	-36.5997856303904925	6	15.1855258092803442	0	-1089758.62011537841	6.00929704428306444	96432.5788499904884	2.92988005487357594e-09	0.5	554341.970121824532	114367.153565299872	1	-1525265.5664239875	6.12766448054551027	200552.178048296366	3.49996987986869391e-09	0.5	999633.611891521141	87911.8965311431093	2	-1488022.42333923606	6.16572270505951714	19895.9317467112232	3.10888279300251708e-09	0.5	943853.618066359079	47084.9812556880206	3	-1383014.06398885883	6.10898234073650315	32979.7632630424487	3.19321696646470927e-09	0.5	466342.105489854352	49724.3136652124958	3	-1308851.30991240405	6.10910702945795414	32979.7632630424487	3.40711648084176686e-09	0.5	976096.399192884215	103955.798299996255	3	-1432638.47517291806	6.11886997916250941	32979.7632630424487	2.4994293324433464e-09	0.5	889989.575537301484	86096.3629898761428	4	-2158904.79244939098	6.05408611438908473	206318.075873945112	3.49763606165797658e-09	0.5	999775.733771620435	161486.260328325181	5	-3135775.30299130268	6.12110008954431351	255783.739836643741	3.499905649386682e-09	0.5	999992.819060702925	94507.8305515963439	3	-1460549.03044627956	6.12906890444429386	32979.7632630424487	3.38716077799894616e-09	0.5	998732.858157575945	86430.036243789742
89800	-14982774.3477320354	-34.5569681967434548	6	5.4821811741560893	0	-1089759.02825618885	6.01814968272217854	101038.513148372731	2.75124043427244882e-09	0.5	591192.004610607866	116736.132398140879	1	-1525268.41672737501	6.125233702269405	201683.08685978307	3.49925904217646195e-09	0.5	998607.825426067226	90249.0788533614832	2	-1488022.78276523668	6.16979655553629414	20005.7960490206169	3.18472426406157312e-09	0.5	967696.626427540556	44332.1596732454345	3	-1383014.0611770968	6.11011812500096418	31521.4644468511506	3.26861244697864206e-09	0.5	463112.056764341076	48853.9102696359332	3	-1308849.19977371278	6.11069002602784472	31521.4644468511506	3.45960138068522181e-09	0.5	990482.384510911186	103919.99809504459	3	-1432636.6699262925	6.11501813049692799	31521.4644468511506	2.5621408767958036e-09	0.5	830040.036832495243	83494.1159785727796	4	-2158903.78841243964	6.0618881531811013	220275.410328753729	3.49771413382611803e-09	0.5	999883.114701307495	153702.477914478892	5	-3135775.63167871442	6.12102850322234104	253103.31595971217	3.499905649386682e-09	0.5	999992.819060702925	94579.4163595107966	3	-1460544.76901497832	6.13130994312311906	31521.4644468511506	3.48572454053074368e-09	0.5	997677.632561812294	84102.8831797341554
89900	-14982773.0537056811	-35.5840185654674954	6	10.7297262696963163	0	-1089758.7598294192	6.00748175955796526	101321.97173189446	2.62539703587618918e-09	0.5	611875.33488273574	127347.679432246849	1	-1525269.40580777847	6.12352427798760957	194370.378825226944	3.49868517755185442e-09	0.5	999318.355390314362	92021.5519872790173	2	-1488023.69984536478	6.16700029455804533	20336.1216744769808	3.18048902931282184e-09	0.5	893966.031797386706	43454.1728160463463	3	-1383014.16539552528	6.10874725757957115	31835.6768694962884	3.40321998464374158e-09	0.5	429919.701393888681	45941.7958890252339	3	-1308848.81216028216	6.11250867423859212	31835.6768694962884	3.48526916270154157e-09	0.5	995764.482381331152	102663.242970408217	3	-1432635.32704578782	6.11521610911655245	31835.6768694962884	2.58826221540848656e-09	0.5	810755.130440028617	81393.7260326486139	4	-2158901.87681154814	6.05634330003438315	210836.453486505081	3.49771413382611803e-09	0.5	999781.946793397539	159230.570412306755	5	-3135775.90334250638	6.12183602766223878	253588.741372261691	3.499905649386682e-09	0.5	999992.819060702925	93771.8977183976531	3	-1460545.1034674698	6.13183102558540938	31835.6768694962884	3.49840208081795341e-09	0.5	999365.630406592274	83724.4272253392992
90000	-14982780.2428644411	-36.3494623541931077	6	14.0756990628877841	0	-1089758.75427558413	6.01277831653635531	102165.53189401298	2.71816571862748143e-09	0.5	608668.774818175123	123456.459374520608	1	-1525265.86034088442	6.12563938055016877	198743.402410889597	3.49938943453178219e-09	0.5	999670.558412564569	89939.5786035427009	2	-1488023.81873702165	6.16221187643247603	21015.0788122527556	2.95716643588950203e-09	0.5	887532.957439103397	47391.3508811544161	3	-1383015.0037087996	6.1001547924893309	31976.4902465910309	3.48326202416626858e-09	0.5	388766.342494861339	44884.5539893165333	3	-1308850.48986556916	6.10977506896893452	31976.4902465910309	3.48549039757637843e-09	0.5	980001.108106378582	103716.97646591466	3	-1432635.32851386815	6.11838026558189441	31976.4902465910309	2.60510401855250398e-09	0.5	811792.654829255072	78929.2467118496716	4	-2158905.77162817307	6.06099048155321185	215813.638726699777	3.48947675187479744e-09	0.5	999765.588544439292	154581.872944656294	5	-3135778.04778675595	6.1203606532703283	249558.215711021097	3.499905649386682e-09	0.5	999992.819060702925	95247.2615157344262	3	-1460547.16800778615	6.13082110374081957	31976.4902465910309	3.44575745546176472e-09	0.5	994778.80725145014	84344.8031608180318
90100	-14982781.398664441	-35.2128403615441101	6	1.89426819605765484	0	-1089759.40517262602	6.01341782581823914	102422.114269693135	2.70647441297218863e-09	0.5	615528.655005438137	124454.214520752619	1	-1525266.21643291763	6.12838448768708055	200342.091083642183	3.49938943453178219e-09	0.5	999670.558412564569	87195.3758190831722	2	-1488027.37145610154	6.15525311778886142	22804.5229869872528	2.76516446392518667e-09	0.5	876896.862169959582	52925.5318746465855	3	-1383017.79301624279	6.09299315700321209	31534.5986171356271	3.48046733177944786e-09	0.5	379784.615131855942	46567.4583552202457	3	-1308849.56937085208	6.11026713478555017	31534.5986171356271	3.4844188961014191e-09	0.5	977237.860762307188	102943.666899834265	3	-1432635.56942472747	6.11815124609347194	31534.5986171356271	2.57706061426283994e-09	0.5	835741.980570737855	81449.2009351751622	4	-2158905.18988859933	6.05662715629490656	211400.450986367825	3.48914377905158169e-09	0.5	999841.037789240014	158956.170419306873	5	-3135775.34805632615	6.12119939997765705	254196.827984767646	3.499905649386682e-09	0.5	999992.819060702925	94408.5208313946496	3	-1460544.93584604748	6.13049479414218901	31534.5986171356271	3.4647279328407636e-09	0.5	999791.231498194626	85096.0355321164097
90200	-14982786.6579739191	-35.2321818560966733	6	1.87793879202631686	0	-1089758.96762250527	6.01843846302369556	107300.139096806932	2.62622299731749068e-09	0.5	631169.063214077731	124447.689863810418	1	-1525265.67872327194	6.12628602498820385	201445.35549525157	3.49938943453178219e-09	0.5	999810.431379188201	89305.6410104574752	2	-1488028.4488811912	6.15356192206439978	24482.8454635951493	2.73094160780345747e-09	0.5	832267.725699399947	51639.4464971380658	3	-1383017.82732908917	6.09419171953284788	31594.7276636720089	3.26484994114142001e-09	0.5	398492.509581739549	48383.7169071278404	3	-1308852.09831787064	6.10591392510280073	31594.7276636720089	3.48550834725354094e-09	0.5	941579.192761811428	103286.222268438956	3	-1432635.91256638244	6.11183843985197228	31594.7276636720089	2.67467456519934453e-09	0.5	763670.631451891735	79246.2227759317902	4	-2158905.6465868419	6.05951868652375403	209894.279063987924	3.49579151527473668e-09	0.5	999086.499943826464	155947.324088430294	5	-3135775.6048708111	6.12196626409382105	254774.381702959014	3.499905649386682e-09	0.5	999992.819060702925	93641.6622220357531	3	-1460546.47307595704	6.13047425481405917	31594.7276636720089	3.49618601084269512e-09	0.5	983096.383443187689	83695.2656359117973
90300	-14982786.0005305167	-34.7788490374970607	6	6.74133847964276178	0	-1089758.56189529924	6.01611165470628073	95113.2678677236108	2.83282444170016146e-09	0.5	593400.060042711208	118381.498577308856	1	-1525267.60060117929	6.12825716679174803	201379.74569182712	3.4979606407351776e-09	0.5	999154.750881999615	87277.5982432051533	2	-1488027.89123468706	6.15578846997975759	25067.3012158420606	2.68655735846935325e-09	0.5	864761.26337111264	51730.1301353730523	3	-1383016.23166229622	6.1016081931354389	31215.0913422518897	3.49814616990397143e-09	0.5	403338.430473322282	45980.7446762294494	3	-1308851.53385232459	6.10766483558984419	31215.0913422518897	3.49470232252062853e-09	0.5	946210.598727525212	102137.532774140258	3	-1432635.01688455325	6.10997917931994117	31215.0913422518897	2.70717556710277723e-09	0.5	721328.51397270523	76193.5121534514474	4	-2158906.83897988684	6.05633589184614785	210652.402522735356	3.48776903560675082e-09	0.5	999349.520458099083	159169.10327220094	5	-3135775.73336635577	6.12225362651061467	255191.136341589241	3.499905649386682e-09	0.5	999992.819060702925	93354.3018687737203	3	-1460546.59205393493	6.12803751418003806	31215.0913422518897	3.4624405755181369e-09	0.5	997105.965394172003	87317.6508265062002
90400	-14982781.5717495698	-34.9671975196857829	6	7.80573406208112086	0	-1089758.59173116158	6.01485339383835793	102427.828886115924	2.74432440303446539e-09	0.5	601134.10660393408	120680.800754122931	1	-1525269.16097352887	6.12476473210383432	199691.879236659996	3.49363026589730103e-09	0.5	999574.209584597964	90805.1862042235007	2	-1488028.97352244053	6.15820604593665877	24275.9491336982355	2.80879967165899678e-09	0.5	877367.116649350268	50363.1122552210873	3	-1383014.16424711281	6.10970894119666674	31483.2231621037754	3.28189141598633463e-09	0.5	460373.504465517297	48753.3964721855882	3	-1308850.28704165109	6.10901086609437627	31483.2231621037754	3.48244787553127603e-09	0.5	976235.545208485797	104064.49566269097	3	-1432635.23257956584	6.11171601046231672	31483.2231621037754	2.74564100295322499e-09	0.5	731023.562870453694	75947.9300501186517	4	-2158903.97436401714	6.05761678470143927	215146.441095424438	3.49514576445475142e-09	0.5	998688.03070203634	157784.5336449694	5	-3135776.69424626417	6.11859341086047337	254782.308656858222	3.499905649386682e-09	0.5	999992.819060702925	97014.4912351285166	3	-1460544.49304382899	6.13049583850979474	31483.2231621037754	3.49438686360602154e-09	0.5	999007.7908861998	85028.3105895659974
90500	-14982774.0151714403	-34.5341836392682637	6	4.97607345670306245	0	-1089757.91073838272	6.00646689938601597	106627.199932553878	2.59293711889471541e-09	0.5	616388.022593782982	128912.43851643028	1	-1525267.23558000964	6.12479938424495529	200582.198597582581	3.49950696977160963e-09	0.5	999227.532222034875	90739.0673186697677	2	-1488022.63640484866	6.16664811719277139	21017.0244852286705	3.05525223823749879e-09	0.5	940337.68700616865	46039.3859876655333	3	-1383013.8445065259	6.11084846178623842	31789.5350669053951	3.24025247433100674e-09	0.5	466337.674952258472	48853.5987020548928	3	-1308851.29709078348	6.10726578471170534	31789.5350669053951	3.41840815474643454e-09	0.5	981048.817689593416	106289.589623099542	3	-1432634.96799133369	6.11344126648837261	31789.5350669053951	2.72224197169616299e-09	0.5	734077.579196648789	74998.7479438357404	4	-2158902.20334009314	6.05596127888310853	213212.248181660485	3.49787456821496981e-09	0.5	999628.53833560471	159588.017013513076	5	-3135775.97803662717	6.12258606565035812	254580.21409140795	3.499905649386682e-09	0.5	999999.024473912199	93022.4423595104017	3	-1460547.94148283661	6.12806414213481609	31789.5350669053951	3.47311776452700899e-09	0.5	980981.438198372489	85879.4869623253908
