generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_Att_bol	ln_likelihood_Att_bol	ln_prior_Att_bol	root_height_Att_bol	mutation_rate_Att_bol	freq_1_Att_bol	pop_size_Att_bol	pop_size_root_Att_bol	root_height_index_Cra_gut	ln_likelihood_Cra_gut	ln_prior_Cra_gut	root_height_Cra_gut	mutation_rate_Cra_gut	freq_1_Cra_gut	pop_size_Cra_gut	pop_size_root_Cra_gut	root_height_index_Cra_vul	ln_likelihood_Cra_vul	ln_prior_Cra_vul	root_height_Cra_vul	mutation_rate_Cra_vul	freq_1_Cra_vul	pop_size_Cra_vul	pop_size_root_Cra_vul	root_height_index_Fur_min	ln_likelihood_Fur_min	ln_prior_Fur_min	root_height_Fur_min	mutation_rate_Fur_min	freq_1_Fur_min	pop_size_Fur_min	pop_size_root_Fur_min	root_height_index_Kni_ore	ln_likelihood_Kni_ore	ln_prior_Kni_ore	root_height_Kni_ore	mutation_rate_Kni_ore	freq_1_Kni_ore	pop_size_Kni_ore	pop_size_root_Kni_ore	root_height_index_Maz_pro	ln_likelihood_Maz_pro	ln_prior_Maz_pro	root_height_Maz_pro	mutation_rate_Maz_pro	freq_1_Maz_pro	pop_size_Maz_pro	pop_size_root_Maz_pro	root_height_index_Myi_fla	ln_likelihood_Myi_fla	ln_prior_Myi_fla	root_height_Myi_fla	mutation_rate_Myi_fla	freq_1_Myi_fla	pop_size_Myi_fla	pop_size_root_Myi_fla	root_height_index_Nas_lon	ln_likelihood_Nas_lon	ln_prior_Nas_lon	root_height_Nas_lon	mutation_rate_Nas_lon	freq_1_Nas_lon	pop_size_Nas_lon	pop_size_root_Nas_lon	root_height_index_Sti_nap	ln_likelihood_Sti_nap	ln_prior_Sti_nap	root_height_Sti_nap	mutation_rate_Sti_nap	freq_1_Sti_nap	pop_size_Sti_nap	pop_size_root_Sti_nap
76700	-14982780.0957463272	-35.0197778190890077	6	2.10283607963628416	0	-1089759.3290892134	6.01625708878154164	90200.3069492617797	3.2190895100941046e-09	0.5	493824.466783512908	98444.6531155147823	1	-1525266.2394362851	6.12905378505853093	201629.123533937993	3.49891233105749552e-09	0.5	999983.224054639577	86553.361658420079	2	-1488025.50018776022	6.16613121680854626	19845.605206589662	2.95666684102784871e-09	0.5	974324.7255305812	48207.0365857080324	3	-1383014.26786254859	6.10775081464617919	31463.9140127108149	3.29434550224061071e-09	0.5	439863.088033877546	47442.6579869390043	3	-1308851.40480889496	6.10743937490121169	31463.9140127108149	3.40520553235840588e-09	0.5	983789.298032478313	106415.724804601356	3	-1432637.46827159752	6.11907765495347533	31463.9140127108149	2.77137264926889862e-09	0.5	770496.472125323489	74376.7516506007669	4	-2158903.21478402661	6.05709099035214749	215099.186125708104	3.4957630819198738e-09	0.5	999260.182007856085	158400.334224861697	5	-3135776.59480335424	6.11913721189450577	255152.169044343202	3.49995444655599161e-09	0.5	999967.673721513478	96468.268300354277	3	-1460546.07650264655	6.13123058875977023	31463.9140127108149	3.46686527144940848e-09	0.5	995344.162546113599	83985.1596967828664
76800	-14982780.8022766225	-34.9187135022165194	6	7.55026881066893107	0	-1089764.47132996703	5.99629336921512568	98177.9601111101802	3.09090745822269067e-09	0.5	475418.90986494784	104266.607344997567	1	-1525266.6398837876	6.12849207319032274	200306.545306287589	3.49923833276206754e-09	0.5	999524.290079815779	87075.0833700308722	2	-1488023.02012222726	6.16310144981308561	20405.0506526377794	3.16483660304414641e-09	0.5	849716.972728910972	44616.215646210374	3	-1383015.26720747584	6.12097770187888379	31245.7584014259628	3.36049308474399736e-09	0.5	476901.91324416711	45129.6557726022584	3	-1308851.23624375486	6.10920829455711711	31245.7584014259628	3.44991684627659893e-09	0.5	969578.159547472955	103163.411120227523	3	-1432636.3299344338	6.10994091184620025	31245.7584014259628	2.77167144997493214e-09	0.5	685519.606888893642	72437.2711911119404	4	-2158902.89036935754	6.0555327461768389	207659.749248979177	3.49908263679218247e-09	0.5	999737.18237514724	160033.78182356761	5	-3135775.70975314826	6.11964266672489465	255558.968757724768	3.49995444655599161e-09	0.5	999983.226641850197	95964.3223599345074	3	-1460545.23743246868	6.1305530447180292	31245.7584014259628	3.47075698121837036e-09	0.5	995907.880761727341	84707.4965687483927
76900	-14982771.3855963293	-34.9134711480433069	6	7.64579337181961538	0	-1089758.58280894579	6.01068638141000733	90004.2907221736677	3.26252209458042499e-09	0.5	487591.757767540985	99918.3841612455435	1	-1525266.4895081115	6.12913351448922583	200491.270602111705	3.49937374227993083e-09	0.5	999876.536821814138	86464.4077778135106	2	-1488021.77381762071	6.16832906823041149	19785.2946267902444	3.11215823048673118e-09	0.5	990327.863901999313	46822.236471474811	3	-1383015.904488659	6.11911021188685744	31128.1337344764142	3.45005701044430321e-09	0.5	474657.96317328373	45803.7277607087817	3	-1308849.76579662017	6.10960367688976369	31128.1337344764142	3.48318841097383932e-09	0.5	978291.211183312	103703.683403695235	3	-1432634.82416760572	6.11195122564969573	31128.1337344764142	2.77989073287820074e-09	0.5	709391.886942005949	73533.6995031745028	4	-2158903.4527465268	6.05633757418499563	212922.522282513208	3.49936529220394374e-09	0.5	998026.124302201788	158956.643366017088	5	-3135775.7059765188	6.12237561135424713	255035.90104276748	3.49995444655599161e-09	0.5	999983.226641850197	93231.4235712403897	3	-1460544.88628571969	6.12989529398334376	31128.1337344764142	3.48343029605713683e-09	0.5	993959.796123747947	85195.5789367001271
77000	-14982776.4672137704	-36.0564598261694087	6	12.7579405961825856	0	-1089759.60251683136	6.00530255895548137	91344.8629370457056	3.03459726301881058e-09	0.5	535652.1518639446	112650.882769012795	1	-1525269.04169213306	6.12498704148540618	197698.192617133318	3.49668866846267441e-09	0.5	998824.87931336672	90515.0660037668567	2	-1488021.48865025397	6.16652517637595388	20032.1843011329329	3.07802869156357787e-09	0.5	954654.72467652522	46857.7210781918839	3	-1383013.85018989258	6.11048784304722581	30874.8167008187047	3.39192148971150404e-09	0.5	443746.432137401949	46646.96028925672	3	-1308850.01813977142	6.10961606750727704	30874.8167008187047	3.45416969039789987e-09	0.5	995080.801467722398	105471.132944350393	3	-1432635.21671939455	6.10600453610917882	30874.8167008187047	2.85432064978118335e-09	0.5	660664.042273303843	72411.4630776781269	4	-2158903.98030329589	6.05707644217192609	209998.297783763614	3.49525754248042844e-09	0.5	999267.627178619034	158416.051941054728	5	-3135777.93687271327	6.12269459916568692	260668.339723213488	3.49995444655599161e-09	0.5	999983.226641850197	92912.4411102986051	3	-1460545.33212948334	6.1300987079684166	30874.8167008187047	3.46248684127294834e-09	0.5	998946.637803602149	85419.8179009860323
77100	-14982781.6940628234	-34.6824902473203736	6	2.84049938321593265	0	-1089759.83641209221	6.00163350290705999	82827.6260183717968	3.20134645535056735e-09	0.5	496886.647757509374	106321.368079860316	1	-1525267.12399611739	6.12756847435889895	201092.83359398591	3.49668866846267441e-09	0.5	999630.9330304662	88007.6316949702596	2	-1488022.24622719456	6.16791932107059004	19032.3155105747755	3.2792678290594961e-09	0.5	930588.238693706575	44379.0809256333887	3	-1383013.86796045327	6.11250847087945282	30292.6309325669936	3.47534580046107285e-09	0.5	432067.637169871479	44546.2286434350317	3	-1308850.82283466659	6.10991327481587021	30292.6309325669936	3.48702129966395645e-09	0.5	974599.022118049324	103010.559354282828	3	-1432637.57124473085	6.10689991560438905	30292.6309325669936	3.0666242983531008e-09	0.5	600030.101589729195	65228.4821950133555	4	-2158901.692855414	6.0595026205117648	215201.749202178966	3.4973141579404668e-09	0.5	999765.953130495269	156069.442128493858	5	-3135775.8629889586	6.11948955880906098	255607.781533922564	3.49995444655599161e-09	0.5	999983.226641850197	96117.4277076347935	3	-1460552.66954319552	6.12605548587988302	30292.6309325669936	3.43404219996358393e-09	0.5	980244.698865376646	87783.9641634884465
77200	-14982772.4496822264	-47.5438200939978657	7	11.4861815338766604	0	-1089758.58868222428	6.01048469151440123	94465.49999581257	3.12517618134000705e-09	0.5	504792.436259686947	103544.99687148018	1	-1525266.65630744724	6.12898943849860167	203086.444612922001	3.49972121071448367e-09	0.5	999537.955665574525	86579.1383649261261	2	-1488021.14576543495	6.16979980002080985	17984.8889568779559	3.39933368375508642e-09	0.5	917884.363694894826	42047.1800784735606	3	-1383013.83995101554	6.1098411203824643	31055.4487157004005	3.3577701742203853e-09	0.5	445174.357481863175	47084.9692273166511	4	-1308849.00991520425	6.11156598515610838	31379.2491256352951	3.48931418454717502e-09	0.5	983724.453894993872	102349.263245142021	3	-1432636.76596057578	6.10114815908090868	31055.4487157004005	2.9574322316730096e-09	0.5	598588.926411465975	68514.7517015637277	5	-2158902.16840752074	6.05498784513476629	213386.935892226873	3.49966969835638269e-09	0.5	999969.133742301608	160615.795859437319	6	-3135776.71666957857	6.11914321264774763	254909.390732409549	3.4998794453777093e-09	0.5	999983.226641850197	96463.7680595593702	3	-1460547.55802322505	6.12742029297198876	31055.4487157004005	3.47524067743630363e-09	0.5	990978.777458059252	87392.7394517161592
77300	-14982774.4089210927	-35.3956830175709953	6	9.83762061115674236	0	-1089758.08385442267	6.01193315359595459	93119.5628464800102	3.00201907216085853e-09	0.5	531965.138682002784	108348.236430564037	1	-1525267.58127586357	6.12574008045478813	203723.469999344845	3.49830447094105822e-09	0.5	999932.432760157506	89862.4461332586798	2	-1488022.14003691217	6.16946428451169204	17985.152661394095	3.30145353426690719e-09	0.5	943753.428815692081	43548.8547882040439	3	-1383014.30412633927	6.10948201843721961	30862.7297619281708	3.33224574757032718e-09	0.5	453919.207877758367	48172.8932729745356	3	-1308850.54564372497	6.11273589739060164	30862.7297619281708	3.47865241874013383e-09	0.5	984781.037331244792	101307.08556346441	3	-1432637.41131379432	6.09768524584974614	30862.7297619281708	2.97433108730455805e-09	0.5	582679.889416685444	68711.5662309309264	4	-2158902.40114592668	6.05730468635576891	213000.021232456056	3.49874811372085588e-09	0.5	998746.622384397313	158105.497819743614	5	-3135777.34955501836	6.12015947994307297	250819.296430473943	3.4998794453777093e-09	0.5	999983.226641850197	95447.5178104491788	3	-1460544.59196908679	6.12975121171534099	30862.7297619281708	3.49911077385228252e-09	0.5	992342.919485316961	85199.9701150871406
77400	-14982785.0458412357	-22.6340817477560776	5	2.16310966308280328	0	-1089761.02453270764	6.02073342058361405	97137.6023018686392	3.04145279514903088e-09	0.5	526375.882087460952	102577.593807323574	1	-1525271.85213113413	6.12965651102425824	205589.061613818048	3.49661250140638029e-09	0.5	998047.843699142453	85784.2958218811109	2	-1488022.50589592382	6.16755890518984273	18615.8405135255634	3.27750286770262503e-09	0.5	935923.820240647183	44970.8527636208964	3	-1383015.09751151642	6.11251408966588983	31371.9672321661055	3.36180053726104952e-09	0.5	437499.440151354065	45103.7900095044679	3	-1308848.89836166496	6.11203681700114743	31371.9672321661055	3.49512117384019123e-09	0.5	984483.494470353704	101964.709630319092	3	-1432637.12992927548	6.1001368771700939	31371.9672321661055	2.75563303512495587e-09	0.5	661168.254846389871	76346.2366449148103	1	-2158905.20989925228	6.05466645104802126	205589.061613818048	3.49788249514758057e-09	0.5	999715.766760638915	160896.402599762892	4	-3135777.13774105068	6.12280971752854697	258343.640737889276	3.4998794453777093e-09	0.5	999983.226641850197	92797.324678358942	3	-1460546.1898387121	6.12845245791546311	31371.9672321661055	3.45300989866943803e-09	0.5	997627.22434896254	86949.3388714888279
77500	-14982782.7649531122	-34.4961522870463213	6	4.61955509216420968	0	-1089759.72765081609	6.01988800379921329	88768.6098947707651	2.90250726385742851e-09	0.5	584147.682714246679	114329.732003330093	1	-1525269.88556729211	6.12755866139024619	201249.82218458908	3.49225547354870572e-09	0.5	999286.69963181729	87987.1313127892645	2	-1488025.07240024628	6.16696988059870321	18281.5359654873646	3.21102828696938049e-09	0.5	960174.051962874131	46701.6350951584027	3	-1383015.16093527898	6.11746743441669771	32025.3346273794123	3.38283731617338052e-09	0.5	456876.875946350221	44838.4285649761077	3	-1308850.49749674601	6.10875655161356512	32025.3346273794123	3.45387847625835016e-09	0.5	975913.173607670818	104278.320433032612	3	-1432635.70633599488	6.10570735964954281	32025.3346273794123	2.66958549771201914e-09	0.5	701170.846906601335	77059.5449002034438	4	-2158904.16819558758	6.05292864623364402	209602.320141589036	3.49898163794818109e-09	0.5	999785.441534546204	162645.048161158862	5	-3135776.14284453914	6.12160501359844034	256686.321311916661	3.4998794453777093e-09	0.5	999983.226641850197	94002.0084015363245	3	-1460546.40352660953	6.13035748238879208	32025.3346273794123	3.48823989563710029e-09	0.5	993557.673335009487	84701.9008267931349
77600	-14982784.5347828101	-34.7996433668122123	6	7.00206422513520277	0	-1089757.7022588437	6.01163179940649606	96004.2828625294205	2.93732243611057118e-09	0.5	549930.15647197701	112172.993182802849	1	-1525271.28896094742	6.12634429950163906	204691.884550211893	3.49239925130333206e-09	0.5	999243.180641688872	89196.7423044566385	2	-1488023.17687121639	6.16278327022424932	20480.0100857363759	3.08418229130704428e-09	0.5	892855.66088323819	47165.393617390735	3	-1383015.54546515178	6.12390235153283591	31046.8563941184038	3.39681773578734918e-09	0.5	488915.959773356968	44836.6478782172053	3	-1308852.45107081439	6.1098502587186978	31046.8563941184038	3.45510790805388439e-09	0.5	966005.472894684877	102163.13528007576	3	-1432636.75047287415	6.1047835236638619	31046.8563941184038	2.69284623381524714e-09	0.5	698203.185288312729	77378.4204389911174	4	-2158906.93270592298	6.06096715772159556	219584.607006216538	3.49080707935921801e-09	0.5	998800.066603282932	154455.881604568945	5	-3135776.53064171271	6.12001899328977039	256388.016392152407	3.4998794453777093e-09	0.5	999983.226641850197	95588.0021073190001	3	-1460544.15633532661	6.13066184352945598	31046.8563941184038	3.48792730419492482e-09	0.5	997917.028401817079	84769.8135478262993
77700	-14982781.4225879498	-34.5068060516824247	6	4.02311952707614751	0	-1089760.50542625622	6.01028085127357237	97548.2120610693382	3.07976838748673793e-09	0.5	498090.209844689176	102271.740830348994	1	-1525269.29021212482	6.12408942843716453	202066.493192132039	3.4962630780585841e-09	0.5	999791.915837351931	91500.1266286912287	2	-1488025.08556604665	6.1654771464477065	19972.2781055062806	3.03196449801767048e-09	0.5	914159.827473167214	45828.1597929251657	3	-1383015.25751919788	6.10756555039994531	31369.9996557812847	3.19671245993303023e-09	0.5	457835.175342677219	49465.9079885498068	3	-1308849.86483063758	6.10971333339613665	31369.9996557812847	3.47952158692367213e-09	0.5	973231.736318022828	103060.632973820437	3	-1432636.92272584978	6.10763366610613723	31369.9996557812847	2.60732931757946294e-09	0.5	748986.848204440321	80871.804490340437	4	-2158902.33221801836	6.05864033594549412	211216.186897627776	3.49629256049048497e-09	0.5	999997.75348764169	156967.910179139726	5	-3135776.01725618169	6.11998312824611901	254264.956433842541	3.4998794453777093e-09	0.5	999983.226641850197	95623.8665493927401	3	-1460546.1468336354	6.12961687104660058	31369.9996557812847	3.45442635479577782e-09	0.5	993389.050134408171	85423.2407084360893
77800	-14982774.4467773251	-34.4855307621626679	6	4.02311952707614751	0	-1089760.79545166343	5.99769158516662415	85892.2358307691029	3.2060890559910675e-09	0.5	492747.91183377686	107378.153399107949	1	-1525268.22282772185	6.12792212107229695	198944.630644835008	3.49535606718614733e-09	0.5	999822.168354398571	87670.8842528573587	2	-1488021.94479959644	6.16793133876136679	20350.7209361731111	3.09489978641695368e-09	0.5	972974.953138709767	46388.7798088430427	3	-1383015.52142432332	6.12612012107362958	31269.8366137044541	3.33647875654124963e-09	0.5	513536.669933095633	45955.6148262723582	3	-1308850.37750988686	6.11347072850414364	31269.8366137044541	3.4660231538335501e-09	0.5	991368.555049520219	101256.272847196757	3	-1432634.71329119382	6.11243327712637274	31269.8366137044541	2.69448934157593812e-09	0.5	746716.385248669656	77042.7032139773364	4	-2158901.96456315834	6.05771750804794706	213220.580261218856	3.49979365793277694e-09	0.5	998723.350639566779	157689.519147859013	5	-3135776.18558351928	6.12114433208116715	256787.299884282664	3.4998794453777093e-09	0.5	999983.226641850197	94462.6821916326444	3	-1460544.72132626385	6.12984458898509033	31269.8366137044541	3.49393208462708034e-09	0.5	995650.012533104164	85390.9374030733306
77900	-14982775.1268158704	-35.348166378207921	6	9.71222732375036024	0	-1089757.73604667489	6.01219247666623424	92865.6701532339648	3.01250132363931984e-09	0.5	533464.597641918459	108515.29972437743	1	-1525267.33672941243	6.1272056720800272	201227.284265814495	3.49733729698405338e-09	0.5	999279.577942331554	88339.239257409703	2	-1488022.82148859045	6.16916299811876101	17626.2860130011359	3.43318497116638416e-09	0.5	877307.451732625253	40747.0715390510231	3	-1383015.35992900492	6.12070120262761819	31745.3846158363413	3.20077981904856756e-09	0.5	502301.891643864743	47672.1646061677748	3	-1308852.34806644754	6.10551315045081466	31745.3846158363413	3.44865574648168224e-09	0.5	950761.419639528962	104674.504726276908	3	-1432635.05557279801	6.11089122393996931	31745.3846158363413	2.74588957343555226e-09	0.5	720150.493559641647	75412.2691578733793	4	-2158902.64322957629	6.05789099411957821	209534.887924512295	3.49979365793277694e-09	0.5	999115.617137790658	157578.12188959046	5	-3135775.90957351262	6.12108615687631641	254325.683305178711	3.4998794453777093e-09	0.5	999983.226641850197	94520.8564206898736	3	-1460545.91617985419	6.12957620008971382	31745.3846158363413	3.47043430030849298e-09	0.5	994191.863055822789	85532.7107129745273
78000	-14982783.6250170339	-35.124182703988275	6	8.61482651166424773	0	-1089759.96290209307	6.0052944613822703	94232.1217810565286	3.20990193065845641e-09	0.5	482732.505011748988	101525.47037369771	1	-1525268.14998428104	6.12834424064197947	203836.413311289565	3.49733729698405338e-09	0.5	999279.577942331554	87201.4909453643777	2	-1488022.33983014943	6.16739238443957838	18145.2772251607093	3.41744416689434698e-09	0.5	846352.891138387844	40807.9323862621168	3	-1383014.13954847842	6.11487729132775826	32121.5921812554261	3.19902404126912769e-09	0.5	497510.143353941152	50114.8471987433877	3	-1308854.57657658239	6.10449948584568958	32121.5921812554261	3.44542513649191629e-09	0.5	923110.55070016149	102565.99440623734	3	-1432634.85439212271	6.11356795320074653	32121.5921812554261	2.61183202141082764e-09	0.5	773945.781654793653	78973.9271846482443	4	-2158904.98010983225	6.0585709713169269	214650.984741583467	3.4948114402437007e-09	0.5	997969.151553850039	156718.707817179209	5	-3135776.45139812632	6.12111357143515278	253466.871859914652	3.4998794453777093e-09	0.5	999974.576353715849	94492.6249124733731	3	-1460548.17027537012	6.12894271322235973	32121.5921812554261	3.47285081506423313e-09	0.5	980647.92183103587	84988.7205419915117
78100	-14982775.5046822093	-34.5373921729207822	6	5.24524992814376478	0	-1089759.57491440722	6.01698645257460107	90654.9158868345112	3.23418704849038739e-09	0.5	502850.713985360868	99877.2880205092952	1	-1525266.78619427048	6.12538399032351499	200247.120766519918	3.49733729698405338e-09	0.5	999786.718837792519	90205.3652229163417	2	-1488024.46640396677	6.16053397569194416	20428.2574704475664	3.20089550085939205e-09	0.5	808718.619135000394	44539.8731135629932	3	-1383013.99948516162	6.12139751273232058	32003.7434689262045	3.1081622116158244e-09	0.5	547104.686301335227	51543.3266649714496	3	-1308850.8816771931	6.10855976764917941	32003.7434689262045	3.37389086956757414e-09	0.5	992303.547302696505	106224.934841683367	3	-1432635.27480840567	6.11503786630653501	32003.7434689262045	2.63451404716148246e-09	0.5	769833.402520949487	77422.7091554246144	4	-2158902.59688302642	6.05813444582485872	216485.708945659164	3.49879104438192245e-09	0.5	999003.54463327257	157317.236966108932	5	-3135776.25175452139	6.12022466928008235	254615.872288888611	3.4998794453777093e-09	0.5	999974.576353715849	95381.5044684103341	3	-1460545.67256125784	6.13092438485309899	32003.7434689262045	3.47684807407922747e-09	0.5	998981.133350191289	84597.9319813671464
78200	-14982785.7406356633	-34.4998474851498926	6	4.86145937223554547	0	-1089757.75466670329	6.01296180855546858	82441.6048964185029	3.34604008433674179e-09	0.5	483655.178481153504	98011.1694829633052	1	-1525268.93384542083	6.12856634084547203	204295.691538806102	3.49751236891853441e-09	0.5	998908.767291626777	86947.2745514623966	2	-1488022.2448431151	6.16333140362769605	19468.5667276935965	3.22864048457424488e-09	0.5	841323.880007774802	43982.0526410803504	3	-1383015.29793010955	6.12984487722849636	31702.0956455265587	3.20119258526474207e-09	0.5	569620.022804339649	48852.733012154531	3	-1308853.86827541399	6.10476047548385559	31702.0956455265587	3.38309101623850467e-09	0.5	981658.450852386653	108814.996971008237	3	-1432634.78777894867	6.11390561491223572	31702.0956455265587	2.67508481935527578e-09	0.5	754992.367549971794	76784.9765589315066	4	-2158903.6365373903	6.05797112647965186	214934.302897857822	3.49415283292455989e-09	0.5	999135.627343603177	157501.214755465422	5	-3135782.91130799381	6.11986402081301861	249783.816474622232	3.49999537962785641e-09	0.5	999819.340167256305	95727.2807433202688	3	-1460546.30545056844	6.13060957626681535	31702.0956455265587	3.43770026570446265e-09	0.5	999973.789730692399	84996.7946416904597
78300	-14982779.9928723853	-34.4949837108035595	6	3.56021942655796408	0	-1089758.43238282856	6.0151612578266036	79278.2827625415812	3.46263450612665202e-09	0.5	468016.803115995659	93812.7236947740457	1	-1525270.04041201016	6.12945702575445317	202860.821372695471	3.49529524809429524e-09	0.5	999004.804472763091	86065.8353412093275	2	-1488023.3274948881	6.16767632332695293	19123.5552733700861	3.13681884785724981e-09	0.5	936457.577706210315	44886.5425420233078	3	-1383015.40469883685	6.12678072875994495	32008.9451058184241	3.14924911096274892e-09	0.5	575967.300931035425	51161.9485289527656	3	-1308849.17068384239	6.11103403085284924	32008.9451058184241	3.43107828576765402e-09	0.5	998889.054894006578	104458.391298503921	3	-1432634.75533984974	6.11311541439841655	32008.9451058184241	2.64338252012311723e-09	0.5	768588.059715332347	78775.0376992691163	4	-2158902.17323019542	6.06027319444264201	212867.689887563203	3.49782547257425885e-09	0.5	999861.208493781742	155313.845078400918	5	-3135780.73073839815	6.12107361169847586	254681.510665775393	3.49951658213440887e-09	0.5	999951.822225253796	94530.4325719895278	3	-1460545.95789153688	6.13052597680251132	32008.9451058184241	3.48440699252271475e-09	0.5	997767.794213982997	84892.7000322519016
78400	-14982784.5955824014	-34.8725279832579176	6	2.29707958286802727	0	-1089758.5469671248	6.01862646249514199	77273.8167664464272	3.48114070696560031e-09	0.5	482116.029237360752	94968.2453646703507	1	-1525267.89141648938	6.12667340767213631	202717.674007329188	3.49795579896675845e-09	0.5	999047.065297519206	88850.4416537846992	2	-1488024.78843769804	6.15845968327299609	19501.4483912173637	3.33977663194565319e-09	0.5	737614.407326935208	42153.863423208466	3	-1383015.32357839844	6.1301128685878119	31613.5867787593743	3.1316978127053486e-09	0.5	578879.695387508138	49491.742236564598	3	-1308848.82459843718	6.11320103220904798	31613.5867787593743	3.49878190615852797e-09	0.5	989562.724664295325	101338.710578220824	3	-1432635.15615581069	6.11453876943591368	31613.5867787593743	2.61208085445263611e-09	0.5	795383.344008720829	80389.2588228238019	4	-2158902.87229024339	6.06112461693470728	213499.723024858249	3.49855729870174699e-09	0.5	999533.110950620496	154411.854941652506	5	-3135785.57421702752	6.12274823573933169	262508.531270013191	3.49951658213440887e-09	0.5	999951.822225253796	92855.8892107927823	3	-1460545.61792117334	6.13045851071200509	31613.5867787593743	3.45824387748476933e-09	0.5	997216.114671514253	84913.0399629473832
78500	-14982782.3594593629	-36.1550975518922542	6	13.3103374749707637	0	-1089757.80473473272	6.01263948706562701	83358.1602851391945	3.23399097563308167e-09	0.5	510837.817475411342	103684.29803071903	1	-1525269.03151723044	6.1249301700826404	196952.030674408394	3.49627292706936194e-09	0.5	999126.173505595652	90599.1914596905845	2	-1488022.30913455226	6.16649590368880496	17977.3338375949243	3.45383755971038176e-09	0.5	823971.117876695585	40467.4422562701948	3	-1383014.87312191748	6.1302515169017564	31151.0852495692961	3.13099265270477036e-09	0.5	602022.945754772052	51386.9218587881551	3	-1308851.15018378105	6.10964558646289824	31151.0852495692961	3.40923578503587384e-09	0.5	990134.387884871452	104917.622315046377	3	-1432634.92883406952	6.11032387864538684	31151.0852495692961	2.70197029883156687e-09	0.5	729436.969037694857	76798.5671233055182	4	-2158901.7040897999	6.05787572695015619	211972.292182387959	3.49941754700878539e-09	0.5	999131.042306342861	157595.808613122586	5	-3135781.51212203503	6.12131512694942259	257884.659501807357	3.49951658213440887e-09	0.5	999951.822225253796	94288.9289567105297	3	-1460549.045721245	6.12700173943644089	31151.0852495692961	3.4677010596527807e-09	0.5	972464.193097136682	86166.9979508493852
78600	-14982778.954026483	-36.1528500123319532	6	13.3103374749707637	0	-1089758.77735461784	6.0064672394652856	88174.6948381547118	3.07687900745567863e-09	0.5	515767.706027983746	107868.359116831227	1	-1525268.39248916251	6.12670926634136492	202381.577253865107	3.49522755030282687e-09	0.5	999395.573788822861	88845.599327744887	2	-1488021.839016126	6.16979208670662693	18710.2171059241737	3.32662441062540876e-09	0.5	919777.969141898793	42141.0184057329679	3	-1383014.83687583636	6.13164402144599663	31215.9884830258561	3.07229038999317848e-09	0.5	618275.472151092952	51913.2386801709799	3	-1308852.27084807376	6.107355571225213	31215.9884830258561	3.38390566212289272e-09	0.5	987662.008817751659	106917.402631439501	3	-1432634.72561584832	6.11313831099137417	31215.9884830258561	2.73138956719856091e-09	0.5	740917.265853271354	75922.0054415996128	4	-2158900.56132343644	6.05731672674276744	212715.825587053783	3.49941754700878539e-09	0.5	999924.790848773671	158279.967015668633	5	-3135781.22636655113	6.12198553141158719	254345.577527679794	3.49951658213440887e-09	0.5	999951.822225253796	93618.556793140815	3	-1460546.32413683087	6.12831792141322218	31215.9884830258561	3.47235246431297152e-09	0.5	992831.193682978163	86664.9073834041483
78700	-14982782.0038276594	-34.8842740177318404	6	2.27948486306005904	0	-1089760.19710676232	6.01731026757934195	95615.2121371135727	2.86601580569964448e-09	0.5	563144.405338119366	111670.595789895451	1	-1525268.19402956939	6.1283607927474133	199109.611437941639	3.49864391942252155e-09	0.5	999015.660108755575	87161.924512486803	2	-1488022.3369692564	6.16741055815081296	18817.1679294464775	3.19005339461442722e-09	0.5	928382.821370143909	44746.232921349314	3	-1383014.07466978929	6.12391893536008247	30875.6274124330666	3.21166702924836594e-09	0.5	542567.755274279159	49747.8548504561259	3	-1308850.3552583959	6.10888383580592809	30875.6274124330666	3.48886215074717751e-09	0.5	977779.769452884328	104353.314112016291	3	-1432635.46410776163	6.11844599950860868	30875.6274124330666	2.74026618724684542e-09	0.5	769032.486019371194	74721.1952471542609	4	-2158904.45604759268	6.05784555557999305	215977.879504123819	3.49006107859817505e-09	0.5	999822.42760613095	157735.028814543388	5	-3135782.31949000666	6.1199348978499053	250661.963245713559	3.49951658213440887e-09	0.5	999951.822225253796	95669.0915598611464	3	-1460544.60614852607	6.13230580701398331	30875.6274124330666	3.49623703451304254e-09	0.5	999563.009306675289	83266.389197074066
